Rata,main_intake,Age,Peso_kg,Sex,Sesi√≥n,Batch,main_intake_treat,Age_treat,Rid
35,2.55,88,0.255,Hembra,19,3,-0.0177454643379265,1.48529243506912,35
35,1.53,90,0.255,Hembra,20,3,-0.312280937619039,1.63295840062356,35
36,0.262,46,0.131,Hembra,1,3,-0.678428957344971,-1.61569284157411,36
36,0.432,48,0.144,Hembra,2,3,-0.629339711798119,-1.46802687601967,36
36,0.312,50,0.156,Hembra,3,3,-0.663990943948839,-1.32036091046523,36
36,0.342,53,0.171,Hembra,4,3,-0.655328135911159,-1.09886196213358,36
36,0.36,55,0.18,Hembra,5,3,-0.650130451088551,-0.951195996579136,36
36,0.579,57,0.193,Hembra,6,3,-0.586891952413488,-0.803530031024697,36
36,0.201,60,0.201,Hembra,7,3,-0.696043333688254,-0.582031082693037,36
36,0.596,62,0.298,Hembra,8,3,-0.581983027858803,-0.434365117138598,36
36,0.418,64,0.209,Hembra,9,3,-0.633382355549037,-0.286699151584158,36
36,0.442,67,0.221,Hembra,10,3,-0.626452109118893,-0.065200203252499,36
36,0.462,69,0.231,Hembra,11,3,-0.620676903760439,0.0824657623019405,36
36,0.693,71,0.231,Hembra,12,3,-0.553973281870305,0.23013172785638,36
36,0.699,74,0.233,Hembra,13,3,-0.552240720262769,0.451630676188039,36
36,0.714,76,0.238,Hembra,14,3,-0.547909316243929,0.599296641742479,36
36,0.486,78,0.243,Hembra,15,3,-0.613746657330296,0.746962607296918,36
36,7.44,81,0.248,Hembra,16,3,1.39429224580388,0.968461555628577,36
36,0.51,83,0.255,Hembra,17,3,-0.606816410900152,1.11612752118302,36
36,1.028,85,0.257,Hembra,18,3,-0.457238592116214,1.26379348673746,36
36,0.807,88,0.269,Hembra,19,3,-0.521054611327122,1.48529243506912,36
36,0.807,90,0.269,Hembra,20,3,-0.521054611327122,1.63295840062356,36
37,0.58,46,0.116,Hembra,1,3,-0.586603192145566,-1.61569284157411,37
37,0.726,48,0.121,Hembra,2,3,-0.544444193028857,-1.46802687601967,37
37,0,50,0.122,Hembra,3,3,-0.754084147540708,-1.32036091046523,37
37,0.144,53,0.144,Hembra,4,3,-0.712502668959845,-1.09886196213358,37
37,0.765,55,0.153,Hembra,5,3,-0.533182542579874,-0.951195996579136,37
37,0.332,57,0.166,Hembra,6,3,-0.658215738590385,-0.803530031024697,37
37,0.362,60,0.181,Hembra,7,3,-0.649552930552705,-0.582031082693037,37
37,0.561,62,0.187,Hembra,8,3,-0.592089637236096,-0.434365117138598,37
37,0.386,64,0.193,Hembra,9,3,-0.642622684122562,-0.286699151584158,37
37,20.293,67,0.223,Hembra,10,3,5.10572796941382,-0.065200203252499,37
37,0.418,69,0.209,Hembra,11,3,-0.633382355549037,0.0824657623019405,37
37,1.05,71,0.21,Hembra,12,3,-0.450885866221916,0.23013172785638,37
37,0.852,74,0.213,Hembra,13,3,-0.508060399270602,0.451630676188039,37
37,0.436,76,0.218,Hembra,14,3,-0.628184670726429,0.599296641742479,37
37,0.436,78,0.218,Hembra,15,3,-0.628184670726429,0.746962607296918,37
37,0.88,81,0.22,Hembra,16,3,-0.499975111768768,0.968461555628577,37
37,1.368,83,0.228,Hembra,17,3,-0.35906010102251,1.11612752118302,37
37,2.784,85,0.232,Hembra,18,3,0.0498244383559758,1.26379348673746,37
37,0.98,88,0.245,Hembra,19,3,-0.471099084976502,1.48529243506912,37
37,0.484,90,0.242,Hembra,20,3,-0.614324177866141,1.63295840062356,37
38,0.201,46,0.067,Hembra,1,3,-0.696043333688254,-1.61569284157411,38
38,0.264,48,0.088,Hembra,2,3,-0.677851436809126,-1.46802687601967,38
38,0.202,50,0.101,Hembra,3,3,-0.695754573420331,-1.32036091046523,38
38,0.8,53,0.08,Hembra,4,3,-0.523075933202581,-1.09886196213358,38
38,0.11,55,0.11,Hembra,5,3,-0.722320518069216,-0.951195996579136,38
38,0,57,0.121,Hembra,6,3,-0.754084147540708,-0.803530031024697,38
38,0.288,60,0.144,Hembra,7,3,-0.670921190378982,-0.582031082693037,38
38,0,62,0.154,Hembra,8,3,-0.754084147540708,-0.434365117138598,38
38,0.166,64,0.166,Hembra,9,3,-0.706149943065547,-0.286699151584158,38
38,0.549,67,0.183,Hembra,10,3,-0.595554760451168,-0.065200203252499,38
38,0.764,69,0.191,Hembra,11,3,-0.533471302847796,0.0824657623019405,38
38,0.582,71,0.194,Hembra,12,3,-0.586025671609721,0.23013172785638,38
38,0.615,74,0.205,Hembra,13,3,-0.576496582768273,0.451630676188039,38
38,0.627,76,0.209,Hembra,14,3,-0.573031459553201,0.599296641742479,38
38,0.642,78,0.214,Hembra,15,3,-0.568700055534361,0.746962607296918,38
38,0.86,81,0.215,Hembra,16,3,-0.505750317127221,0.968461555628577,38
38,1.12,83,0.224,Hembra,17,3,-0.43067264746733,1.11612752118302,38
38,1.13,85,0.226,Hembra,18,3,-0.427785044788103,1.26379348673746,38
38,0.705,88,0.235,Hembra,19,3,-0.550508158655233,1.48529243506912,38
38,0.714,90,0.238,Hembra,20,3,-0.547909316243929,1.63295840062356,38
39,0.702,46,0.078,Hembra,1,3,-0.551374439459001,-1.61569284157411,39
39,0.327,48,0.109,Hembra,2,3,-0.659659539929999,-1.46802687601967,39
39,0.248,50,0.124,Hembra,3,3,-0.682471601095889,-1.32036091046523,39
39,0.115,53,0.115,Hembra,4,3,-0.720876716729602,-1.09886196213358,39
39,0.139,55,0.139,Hembra,5,3,-0.713946470299459,-0.951195996579136,39
39,0.159,57,0.159,Hembra,6,3,-0.708171264941005,-0.803530031024697,39
39,1.892,60,0.172,Hembra,7,3,-0.207749720631036,-0.582031082693037,39
39,0.179,62,0.179,Hembra,8,3,-0.702396059582552,-0.434365117138598,39
39,0.195,64,0.195,Hembra,9,3,-0.69777589529579,-0.286699151584158,39
39,0.212,67,0.212,Hembra,10,3,-0.692866970741104,-0.065200203252499,39
39,0.217,69,0.217,Hembra,11,3,-0.691423169401491,0.0824657623019405,39
39,0.44,71,0.22,Hembra,12,3,-0.627029629654738,0.23013172785638,39
39,0.675,74,0.225,Hembra,13,3,-0.559170966692913,0.451630676188039,39
39,0.458,76,0.229,Hembra,14,3,-0.62183194483213,0.599296641742479,39
39,0.466,78,0.233,Hembra,15,3,-0.619521862688749,0.746962607296918,39
39,0.492,81,0.246,Hembra,16,3,-0.61201409572276,0.968461555628577,39
39,0.729,83,0.243,Hembra,17,3,-0.543577912225089,1.11612752118302,39
39,0.512,85,0.256,Hembra,18,3,-0.606238890364307,1.26379348673746,39
39,2.86,88,0.26,Hembra,19,3,0.071770218718098,1.48529243506912,39
39,1.315,90,0.263,Hembra,20,3,-0.374364395222411,1.63295840062356,39
41,1.76,46,0.176,Macho,1,3,-0.245866075996827,-1.61569284157411,41
41,0.372,48,0.186,Macho,2,3,-0.646665327873479,-1.46802687601967,41
41,0.63,50,0.21,Macho,3,3,-0.572165178749433,-1.32036091046523,41
41,2.16,53,0.24,Macho,4,3,-0.130361968827764,-1.09886196213358,41
41,0.246,55,0.246,Macho,5,3,-0.683049121631734,-0.951195996579136,41
41,1.1,57,0.275,Macho,6,3,-0.436447852825783,-0.803530031024697,41
41,0.598,60,0.299,Macho,7,3,-0.581405507322958,-0.582031082693037,41
41,0,62,0.308,Macho,8,3,-0.754084147540708,-0.434365117138598,41
41,4.634,64,0.331,Macho,9,3,0.584030934012896,-0.286699151584158,41
41,1.368,67,0.342,Macho,10,3,-0.35906010102251,-0.065200203252499,41
41,1.76,69,0.352,Macho,11,3,-0.245866075996827,0.0824657623019405,41
41,2.184,71,0.364,Macho,12,3,-0.12343172239762,0.23013172785638,41
41,3.64,74,0.364,Macho,13,3,0.297003227697772,0.451630676188039,41
41,0,76,0.366,Macho,14,3,-0.754084147540708,0.599296641742479,41
41,2.28,78,0.38,Macho,15,3,-0.0957107366770446,0.746962607296918,41
41,2.751,81,0.393,Macho,16,3,0.0402953495145281,0.968461555628577,41
41,2.412,83,0.402,Macho,17,3,-0.0575943813112535,1.11612752118302,41
41,2.1,85,0.42,Macho,18,3,-0.147687584903123,1.26379348673746,41
41,3.888,88,0.432,Macho,19,3,0.368615774142592,1.48529243506912,41
41,2.574,90,0.429,Macho,20,3,-0.0108152179077827,1.63295840062356,41
42,0.324,46,0.162,Macho,1,3,-0.660525820733767,-1.61569284157411,42
42,0.348,48,0.174,Macho,2,3,-0.653595574303623,-1.46802687601967,42
42,0.582,50,0.194,Macho,3,3,-0.586025671609721,-1.32036091046523,42
42,1.704,53,0.213,Macho,4,3,-0.262036651000496,-1.09886196213358,42
42,0.237,55,0.237,Macho,5,3,-0.685647964043038,-0.951195996579136,42
42,0.744,57,0.248,Macho,6,3,-0.53924650820625,-0.803530031024697,42
42,0,60,0.263,Macho,7,3,-0.754084147540708,-0.582031082693037,42
42,0.562,62,0.281,Macho,8,3,-0.591800876968174,-0.434365117138598,42
42,0.293,64,0.293,Macho,9,3,-0.669477389039369,-0.286699151584158,42
42,1.746,67,0.291,Macho,10,3,-0.249908719747745,-0.065200203252499,42
42,2.086,69,0.298,Macho,11,3,-0.151730228654041,0.0824657623019405,42
42,2.135,71,0.305,Macho,12,3,-0.13758097552583,0.23013172785638,42
42,1.926,74,0.321,Macho,13,3,-0.197931871521666,0.451630676188039,42
42,2.016,76,0.336,Macho,14,3,-0.171943447408627,0.599296641742479,42
42,2.6,78,0.325,Macho,15,3,-0.00330745094179345,0.746962607296918,42
42,3.15,81,0.35,Macho,16,3,0.155510696415669,0.968461555628577,42
42,2.534,83,0.362,Macho,17,3,-0.0223656286246891,1.11612752118302,42
42,5.7,85,0.38,Macho,18,3,0.891849379618451,1.26379348673746,42
42,1.9,88,0.38,Macho,19,3,-0.205439638487655,1.48529243506912,42
42,4.213,90,0.383,Macho,20,3,0.462462861217456,1.63295840062356,42
43,0.408,46,0.204,Macho,1,3,-0.636269958228263,-1.61569284157411,43
43,0.888,48,0.222,Macho,2,3,-0.497665029625387,-1.46802687601967,43
43,0.696,50,0.232,Macho,3,3,-0.553107001066537,-1.32036091046523,43
43,0.522,53,0.261,Macho,4,3,-0.60335128768508,-1.09886196213358,43
43,0.27,55,0.27,Macho,5,3,-0.67611887520159,-0.951195996579136,43
43,1.722,57,0.287,Macho,6,3,-0.256838966177889,-0.803530031024697,43
43,1.555,60,0.311,Macho,7,3,-0.305061930920973,-0.582031082693037,43
43,1.296,62,0.324,Macho,8,3,-0.379850840312942,-0.434365117138598,43
43,3.015,64,0.335,Macho,9,3,0.11652806024611,-0.286699151584158,43
43,3.096,67,0.344,Macho,10,3,0.139917641947846,-0.065200203252499,43
43,1.396,69,0.349,Macho,11,3,-0.350974813520676,0.0824657623019405,43
43,3.56,71,0.356,Macho,12,3,0.27390240626396,0.23013172785638,43
43,3.68,74,0.368,Macho,13,3,0.308553638414679,0.451630676188039,43
43,4.29,76,0.39,Macho,14,3,0.484697401847501,0.599296641742479,43
43,1.895,78,0.379,Macho,15,3,-0.206883439827268,0.746962607296918,43
43,2.03,81,0.406,Macho,16,3,-0.167900803657709,0.968461555628577,43
43,2.793,83,0.399,Macho,17,3,0.0524232807672799,1.11612752118302,43
43,1.632,85,0.408,Macho,18,3,-0.282827390290928,1.26379348673746,43
43,1.636,88,0.409,Macho,19,3,-0.281672349219237,1.48529243506912,43
43,0.424,90,0.424,Macho,20,3,-0.631649793941501,1.63295840062356,43
45,0.208,46,0.208,Macho,1,3,-0.694022011812795,-1.61569284157411,45
45,1.512,48,0.216,Macho,2,3,-0.317478622441647,-1.46802687601967,45
45,0.672,50,0.224,Macho,3,3,-0.560037247496681,-1.32036091046523,45
45,1.5,53,0.25,Macho,4,3,-0.320943745656719,-1.09886196213358,45
45,1.335,55,0.267,Macho,5,3,-0.368589189863958,-0.951195996579136,45
45,0.873,57,0.291,Macho,6,3,-0.501996433644227,-0.803530031024697,45
45,3.278,60,0.298,Macho,7,3,0.19247201070977,-0.582031082693037,45
45,2.799,62,0.311,Macho,8,3,0.0541558423748158,-0.434365117138598,45
45,2.592,64,0.324,Macho,9,3,-0.00561753308517473,-0.286699151584158,45
45,3.36,67,0.336,Macho,10,3,0.216150352679428,-0.065200203252499,45
45,0.702,69,0.351,Macho,11,3,-0.551374439459001,0.0824657623019405,45
45,1.408,71,0.352,Macho,12,3,-0.347509690305604,0.23013172785638,45
45,2.238,74,0.373,Macho,13,3,-0.107838667929796,0.451630676188039,45
45,2.646,76,0.378,Macho,14,3,0.00997552138264884,0.599296641742479,45
45,3.447,78,0.383,Macho,15,3,0.241272495988699,0.746962607296918,45
45,4.02,81,0.402,Macho,16,3,0.406732129508383,0.968461555628577,45
45,5.343,83,0.411,Macho,17,3,0.788761963970062,1.11612752118302,45
45,4.968,85,0.414,Macho,18,3,0.680476863499064,1.26379348673746,45
45,3.416,88,0.427,Macho,19,3,0.232320927683097,1.48529243506912,45
45,3.915,90,0.435,Macho,20,3,0.376412301376504,1.63295840062356,45
47,0.38,46,0.19,Macho,1,3,-0.644355245730098,-1.61569284157411,47
47,0.78,48,0.195,Macho,2,3,-0.528851138561034,-1.46802687601967,47
47,0.836,50,0.209,Macho,3,3,-0.512680563557365,-1.32036091046523,47
47,1.404,53,0.234,Macho,4,3,-0.348664731377294,-1.09886196213358,47
47,1.928,55,0.241,Macho,5,3,-0.197354350985821,-0.951195996579136,47
47,2.112,57,0.264,Macho,6,3,-0.144222461688051,-0.803530031024697,47
47,7.025,60,0.281,Macho,7,3,1.27445673461597,-0.582031082693037,47
47,5.058,62,0.281,Macho,8,3,0.706465287612104,-0.434365117138598,47
47,0.596,64,0.298,Macho,9,3,-0.581983027858803,-0.286699151584158,47
47,1.24,67,0.31,Macho,10,3,-0.39602141531661,-0.065200203252499,47
47,2.536,69,0.317,Macho,11,3,-0.0217881080888437,0.0824657623019405,47
47,3.5,71,0.35,Macho,12,3,0.2565767901886,0.23013172785638,47
47,2.034,74,0.339,Macho,13,3,-0.166745762586019,0.451630676188039,47
47,2.471,76,0.353,Macho,14,3,-0.0405575255038165,0.599296641742479,47
47,2.832,78,0.354,Macho,15,3,0.0636849312162635,0.746962607296918,47
47,3.312,81,0.368,Macho,16,3,0.20228985981914,0.968461555628577,47
47,3.032,83,0.379,Macho,17,3,0.121436984800795,1.11612752118302,47
47,7.875,85,0.375,Macho,18,3,1.51990296235024,1.26379348673746,47
47,1.94,88,0.388,Macho,19,3,-0.193889227770749,1.48529243506912,47
47,0.794,90,0.397,Macho,20,3,-0.524808494810117,1.63295840062356,47
48,0.624,46,0.208,Macho,1,3,-0.573897740356969,-1.61569284157411,48
48,0.657,48,0.219,Macho,2,3,-0.564368651515521,-1.46802687601967,48
48,1.14,50,0.228,Macho,3,3,-0.424897442108876,-1.32036091046523,48
48,1.26,53,0.252,Macho,4,3,-0.390246209958157,-1.09886196213358,48
48,1.05,55,0.21,Macho,5,3,-0.450885866221916,-0.951195996579136,48
48,1.285,57,0.257,Macho,6,3,-0.383027203260091,-0.803530031024697,48
48,2.718,60,0.302,Macho,7,3,0.0307662606730803,-0.582031082693037,48
48,0.951,62,0.317,Macho,8,3,-0.479473132746259,-0.434365117138598,48
48,3.22,64,0.322,Macho,9,3,0.175723915170255,-0.286699151584158,48
48,3.9,67,0.325,Macho,10,3,0.372080897357664,-0.065200203252499,48
48,5.344,69,0.334,Macho,11,3,0.789050724237984,0.0824657623019405,48
48,2.853,71,0.317,Macho,12,3,0.0697488968426394,0.23013172785638,48
48,1.81,74,0.362,Macho,13,3,-0.231428062600695,0.451630676188039,48
48,3.056,76,0.382,Macho,14,3,0.128367231230939,0.599296641742479,48
48,1.146,78,0.382,Macho,15,3,-0.42316488050134,0.746962607296918,48
48,3.096,81,0.387,Macho,16,3,0.139917641947846,0.968461555628577,48
48,2.442,83,0.407,Macho,17,3,-0.0489315732735736,1.11612752118302,48
48,1.608,85,0.402,Macho,18,3,-0.289757636721072,1.26379348673746,48
48,3.717,88,0.413,Macho,19,3,0.319237768327817,1.48529243506912,48
48,2.135,90,0.427,Macho,20,3,-0.13758097552583,1.63295840062356,48
50,1.14,46,0.19,Macho,1,3,-0.424897442108876,-1.61569284157411,50
50,0.6,48,0.2,Macho,2,3,-0.580827986787113,-1.46802687601967,50
50,0.212,50,0.212,Macho,3,3,-0.692866970741104,-1.32036091046523,50
50,1.61,53,0.23,Macho,4,3,-0.289180116185226,-1.09886196213358,50
50,0.496,55,0.248,Macho,5,3,-0.610859054651069,-0.951195996579136,50
50,1.044,57,0.261,Macho,6,3,-0.452618427829452,-0.803530031024697,50
50,0.284,60,0.284,Macho,7,3,-0.672076231450673,-0.582031082693037,50
50,0.297,62,0.297,Macho,8,3,-0.668322347967678,-0.434365117138598,50
50,0.31,64,0.31,Macho,9,3,-0.664568464484684,-0.286699151584158,50
50,0.323,67,0.323,Macho,10,3,-0.660814581001689,-0.065200203252499,50
50,0.32,69,0.32,Macho,11,3,-0.661680861805457,0.0824657623019405,50
50,0.325,71,0.325,Macho,12,3,-0.660237060465844,0.23013172785638,50
50,0.336,74,0.336,Macho,13,3,-0.657060697518695,0.451630676188039,50
50,1.05,76,0.35,Macho,14,3,-0.450885866221916,0.599296641742479,50
50,0.714,78,0.357,Macho,15,3,-0.547909316243929,0.746962607296918,50
50,1.815,81,0.363,Macho,16,3,-0.229984261261081,0.968461555628577,50
50,1.113,83,0.371,Macho,17,3,-0.432693969342788,1.11612752118302,50
50,1.149,85,0.383,Macho,18,3,-0.422298599697572,1.26379348673746,50
50,1.584,88,0.396,Macho,19,3,-0.296687883151216,1.48529243506912,50
50,3.208,90,0.401,Macho,20,3,0.172258791955184,1.63295840062356,50
51,0.338,46,0.169,Macho,1,3,-0.656483176982849,-1.61569284157411,51
51,0.736,48,0.184,Macho,2,3,-0.541556590349631,-1.46802687601967,51
51,1.158,50,0.193,Macho,3,3,-0.419699757286269,-1.32036091046523,51
51,0.63,53,0.21,Macho,4,3,-0.572165178749433,-1.09886196213358,51
51,0.228,55,0.228,Macho,5,3,-0.688246806454342,-0.951195996579136,51
51,0,57,0.235,Macho,6,3,-0.754084147540708,-0.803530031024697,51
51,0.75,60,0.25,Macho,7,3,-0.537513946598714,-0.582031082693037,51
51,1.06,62,0.265,Macho,8,3,-0.447998263542689,-0.434365117138598,51
51,0.552,64,0.276,Macho,9,3,-0.5946884796474,-0.286699151584158,51
51,1.14,67,0.285,Macho,10,3,-0.424897442108876,-0.065200203252499,51
51,0.296,69,0.296,Macho,11,3,-0.668611108235601,0.0824657623019405,51
51,0.298,71,0.298,Macho,12,3,-0.668033587699756,0.23013172785638,51
51,0.311,74,0.311,Macho,13,3,-0.664279704216761,0.451630676188039,51
51,0.981,76,0.327,Macho,14,3,-0.470810324708579,0.599296641742479,51
51,0.981,78,0.327,Macho,15,3,-0.470810324708579,0.746962607296918,51
51,2.04,81,0.34,Macho,16,3,-0.165013200978483,0.968461555628577,51
51,1.044,83,0.348,Macho,17,3,-0.452618427829452,1.11612752118302,51
51,1.05,85,0.35,Macho,18,3,-0.450885866221916,1.26379348673746,51
51,1.456,88,0.364,Macho,19,3,-0.333649197445316,1.48529243506912,51
51,0.73,90,0.365,Macho,20,3,-0.543289151957167,1.63295840062356,51
